nan,48 999 ₽,12 мес.,nan,HP Laptop 15s-eq2024ur,Windows 10 Home Single Language,nan,4,AMD Ryzen 3 5300U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.69 кг
"['89 999 ₽', '']",99 999,12 мес.,nan,MSI Summit E13 Flip Evo A12MT-061RU,Windows 11 Pro,nan,12,Intel Core i5-1240P,nan,nan,1.7 ГГц,nan,Intel Iris Xe Graphics,nan,"13.4""",nan,120 Гц,512 ГБ,16 ГБ,LPDDR5,USB Type-C x2,алюминий,nan,1.35 кг
nan,59 999 ₽,12 мес.,nan,Lenovo V15 G3 IAP,Windows 11 Pro,nan,10,Intel Core i5-1235U,nan,nan,1.3 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,1.7 кг
nan,15 999 ₽,12 мес.,nan,Irbis NB270,Windows 10 Pro,nan,2,Intel Celeron N4020,nan,nan,1.1 ГГц,nan,Intel UHD Graphics 600,nan,"14.1""",nan,60 Гц,нет,4 ГБ,LPDDR4,mini HDMI,пластик,nan,1.28 кг
nan,85 999 ₽,12 мес.,nan,Lenovo IdeaPad Gaming 3 15ACH6,без ОС,nan,6,AMD Ryzen 5 5600H,nan,nan,3.3 ГГц,nan,AMD Radeon Graphics,4 ГБ,"15.6""",nan,60 Гц,512 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,2.25 кг
nan,89 999 ₽,12 мес.,nan,Lenovo IdeaPad Gaming 3 15ACH6,без ОС,nan,6,AMD Ryzen 5 5600H,nan,nan,3.3 ГГц,nan,AMD Radeon Graphics,4 ГБ,"15.6""",nan,120 Гц,512 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,2.25 кг
nan,69 999 ₽,12 мес.,nan,Honor MagicBook 15 BohrM-WDQ9BHNE,Windows 10 Home Single Language,nan,6,AMD Ryzen 5 5500U,nan,nan,2.1 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,HDMI,алюминий,nan,1.53 кг
"['25 199 ₽', '']",27 999,12 мес.,nan,Lenovo V15 ADA,без ОС,nan,2,AMD 3020e,nan,nan,1.2 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.85 кг
"['41 999 ₽', '']",46 999,12 мес.,nan,Acer Aspire 3 A315-58G,Windows 11 Home Single Language,nan,2,Intel Core i3-1115G4,nan,nan,3 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
nan,43 999 ₽,12 мес.,nan,Lenovo V15 G2 ALC,без ОС,nan,4,AMD Ryzen 3 5300U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,нет,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
"['80 999 ₽', '']",89 999,12 мес.,nan,ASUS ZenBook 14 UX435EAL-KC080T,Windows 10 Home Single Language,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,512 ГБ,16 ГБ,LPDDR4x,"HDMI, USB Type-C x2",алюминий,nan,0.98 кг
nan,38 999 ₽,12 мес.,nan,HP Laptop 14s-fq0111ur,без ОС,nan,2,AMD Ryzen 3 3250U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.46 кг
nan,57 999 ₽,12 мес.,nan,Lenovo V15 G2 ALC,без ОС,nan,8,AMD Ryzen 7 5700U,nan,nan,1.8 ГГц,nan,AMD Radeon Vega 8,nan,"15.6""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
"['65 999 ₽', '']",74 999,12 мес.,nan,ASUS VivoBook Pro 14 K3400PA-KM043W,Windows 11 Home Single Language,nan,4,Intel Core i5-11300H,nan,nan,3.1 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,90 Гц,512 ГБ,8 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,1.4 кг
nan,32 999 ₽,12 мес.,nan,ASUS Laptop 15 F515EA-BQ1438,без ОС,nan,2,Intel Pentium Gold 7505,nan,nan,2 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
nan,37 999 ₽,12 мес.,nan,Lenovo IdeaPad 3 15IML05,без ОС,nan,2,Intel Core i3-10110U,nan,nan,2.1 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,37 999 ₽,12 мес.,nan,Lenovo IdeaPad 3 15IML05,без ОС,nan,2,Intel Core i3-10110U,nan,nan,2.1 ГГц,nan,Intel UHD Graphics,2 ГБ,"15.6""",nan,60 Гц,нет,4 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,42 999 ₽,12 мес.,nan,Lenovo IdeaPad L3 15ITL6,Windows 10 Home Single Language,nan,2,Intel Core i3-1115G4,nan,nan,3 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,нет,8 ГБ,DDR4,HDMI,пластик,nan,2.2 кг
nan,22 999 ₽,12 мес.,nan,Irbis NB276,Windows 10 Home Single Language,nan,4,Intel Pentium J3710,nan,nan,1.6 ГГц,nan,Intel HD Graphics,nan,"15.6""",nan,60 Гц,нет,4 ГБ,LPDDR3,mini HDMI,пластик,nan,1.56 кг
"['135 199 ₽', '']",146 999,12 мес.,nan,Apple MacBook Air,macOS,nan,8,Apple M2,nan,nan,nan,nan,Apple M2 10-core,nan,"13.6""",nan,60 Гц,512 ГБ,8 ГБ,LPDDR5,USB Type-C x2,алюминий,nan,1.24 кг
nan,32 999 ₽,12 мес.,nan,ASUS Laptop 15 X515KA-EJ069,без ОС,nan,2,Intel Celeron N4500,nan,nan,1.1 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
nan,39 999 ₽,12 мес.,nan,HP Laptop 15s-eq1428ur,без ОС,nan,2,AMD Ryzen 3 3250U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.69 кг
nan,42 999 ₽,12 мес.,nan,Lenovo IdeaPad 3 15ITL05,Windows 11 Home (S mode),nan,2,Intel Core i3-1115G4,nan,nan,3 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,37 999 ₽,12 мес.,nan,HP 255 G8,Windows 10 Pro,nan,2,AMD Athlon Silver 3050U,nan,nan,2.3 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.74 кг
"['25 199 ₽', '']",27 999,12 мес.,nan,Lenovo IdeaPad 3 15IGL05,без ОС,nan,2,Intel Celeron N4020,nan,nan,1.1 ГГц,nan,Intel UHD Graphics 600,nan,"15.6""",nan,60 Гц,256 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,99 999 ₽,24 мес.,nan,GIGABYTE G5 KC,Windows 11 Home Single Language,nan,6,Intel Core i5-10500Н,nan,nan,2.5 ГГц,nan,Intel UHD Graphics,6 ГБ,"15.6""",nan,144 Гц,512 ГБ,16 ГБ,DDR4,"HDMI, mini DisplayPort, USB Type-C",пластик,nan,2.3 кг
"['67 999 ₽', '']",79 999,12 мес.,nan,ASUS VivoBook Pro 14 K3400PA-KM045W,Windows 11 Home Single Language,nan,4,Intel Core i5-11300H,nan,nan,3.1 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,90 Гц,512 ГБ,16 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,1.4 кг
"['102 999 ₽', '']",111 999,12 мес.,nan,Apple MacBook Air,macOS,nan,8,Apple M2,nan,nan,nan,nan,Apple M2 8-core,nan,"13.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,USB Type-C x2,алюминий,nan,1.24 кг
"['38 199 ₽', '']",44 999,12 мес.,nan,MSI Modern 15 B12M-211RU,Windows 11 Home Single Language,nan,6,Intel Core i3-1215U,nan,nan,nan,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
"['202 399 ₽', '']",219 999,12 мес.,nan,Apple MacBook Pro,macOS,nan,10,Apple M1 Pro,nan,nan,nan,nan,Apple M1 Pro 16-core,nan,"14.2""",nan,120 Гц,1024 ГБ,16 ГБ,LPDDR5,"HDMI, USB Type-C x3",алюминий,nan,1.61 кг
nan,29 999 ₽,12 мес.,nan,HP 255 G8,Windows 10 Pro,nan,2,AMD 3020e,nan,nan,1.2 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,128 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.74 кг
"['41 599 ₽', '']",48 999,12 мес.,nan,MSI Modern 15 B12M-214XRU,без ОС,nan,10,Intel Core i5-1235U,nan,nan,nan,nan,Intel Iris Xe Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,52 999 ₽,12 мес.,nan,Lenovo IdeaPad 3 15ALC6,без ОС,nan,8,AMD Ryzen 7 5700U,nan,nan,1.8 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,нет,8 ГБ,DDR4,HDMI,пластик,nan,1.65 кг
"['54 999 ₽', '']",59 999,12 мес.,nan,Realme Book QHD,Windows 11 Home Single Language,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,512 ГБ,8 ГБ,LPDDR4x,USB Type-C,алюминий,nan,1.38 кг
"['26 999 ₽', '']",29 999,12 мес.,nan,Acer Extensa 15 EX215-31-C6FV,без ОС,nan,2,Intel Celeron N4020,nan,nan,1.1 ГГц,nan,Intel UHD Graphics 600,nan,"15.6""",nan,60 Гц,256 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.94 кг
nan,32 999 ₽,12 мес.,nan,Acer Extensa 15 EX215-22-R5U7,без ОС,nan,2,AMD Athlon Silver 3050U,nan,nan,2.3 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
nan,32 999 ₽,12 мес.,nan,HP Laptop 15s-eq1142ur,без ОС,nan,2,AMD Athlon Silver 3050U,nan,nan,2.3 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.69 кг
"['35 699 ₽', '']",41 999,12 мес.,nan,MSI Modern 14 C12M-231RU,Windows 11 Home Single Language,nan,6,Intel Core i3-1215U,nan,nan,nan,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.4 кг
"['29 699 ₽', '']",32 999,12 мес.,nan,Acer Aspire 1 A115-22-R2DZ,Windows 11 Home Single Language,nan,2,AMD Athlon Silver 3050U,nan,nan,2.3 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,нет,4 ГБ,DDR4,HDMI,пластик,nan,1.65 кг
"['102 999 ₽', '']",111 999,12 мес.,nan,Apple MacBook Air,macOS,nan,8,Apple M2,nan,nan,nan,nan,Apple M2 8-core,nan,"13.6""",nan,60 Гц,256 ГБ,8 ГБ,LPDDR5,USB Type-C x2,алюминий,nan,1.24 кг
nan,69 999 ₽,12 мес.,nan,ASUS VivoBook PRO 15 OLED K3500PA-L1080,без ОС,nan,4,Intel Core i5-11300H,nan,nan,3.1 ГГц,nan,Intel Iris Xe Graphics,nan,"15.6""",nan,60 Гц,512 ГБ,16 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,1.65 кг
"['94 999 ₽', '']",103 999,12 мес.,nan,HUAWEI MateBook 14S HKF-X,Windows 11 Home Single Language,nan,14,Intel Core i7-12700H,nan,nan,2.3 ГГц,nan,Intel Iris Xe Graphics,nan,"14.2""",nan,90 Гц,1000 ГБ,16 ГБ,LPDDR4x,"HDMI, USB Type-C x2",алюминий,nan,1.43 кг
"['74 699 ₽', '']",82 999,12 мес.,nan,MSI Prestige 14 A12SC-247RU,Windows 11 Home Single Language,nan,12,Intel Core i5-1240P,nan,nan,1.7 ГГц,nan,Intel Iris Xe Graphics,4 ГБ,"14""",nan,60 Гц,512 ГБ,8 ГБ,LPDDR4x,USB Type-C x2,алюминий,nan,1.29 кг
nan,79 999 ₽,12 мес.,nan,Lenovo IdeaPad Gaming 3 15IHU6,без ОС,nan,4,Intel Core i7-11370H,nan,nan,3.3 ГГц,nan,Intel Iris Xe Graphics,4 ГБ,"15.6""",nan,120 Гц,512 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,2.25 кг
nan,57 999 ₽,12 мес.,nan,HP 255 G8,без ОС,nan,8,AMD Ryzen 7 5700U,nan,nan,1.8 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.74 кг
nan,27 999 ₽,12 мес.,nan,Lenovo IdeaPad 3 15IGL05,без ОС,nan,2,Intel Celeron N4020,nan,nan,1.1 ГГц,nan,Intel UHD Graphics 600,nan,"15.6""",nan,60 Гц,256 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,32 999 ₽,12 мес.,nan,HP 15s-fq2028ur,Windows 10 Home Single Language,nan,2,Intel Pentium Gold 7505,nan,nan,2 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.69 кг
"['25 199 ₽', '']",27 999,12 мес.,nan,Lenovo IdeaPad 3 15IGL05,без ОС,nan,2,Intel Celeron N4020,nan,nan,1.1 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,нет,4 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
"['36 999 ₽', '']",39 999,12 мес.,nan,Acer Extensa 15 EX215-22-R0VC,без ОС,nan,2,AMD Ryzen 3 3250U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
nan,66 999 ₽,24 мес.,nan,GIGABYTE U4 UD,без ОС,nan,4,Intel Core i5-1155G7,nan,nan,2.5 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,512 ГБ,16 ГБ,DDR4,"HDMI, USB Type-C",алюминий,nan,0.99 кг
nan,37 999 ₽,12 мес.,nan,Acer Extensa 15 EX215-22-R6JD,Windows 10 Home Single Language,nan,2,AMD Athlon Silver 3050U,nan,nan,2.3 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
nan,64 999 ₽,12 мес.,nan,Acer Extensa 15 EX215-22-R8HK,без ОС,nan,4,AMD Ryzen 5 3500U,nan,nan,2.1 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,1000 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
"['69 999 ₽', '']",79 999,12 мес.,nan,Realme Book Prime 14,Windows 11 Home Single Language,nan,4,Intel Core i5-11320H,nan,nan,2.5 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,512 ГБ,16 ГБ,LPDDR4x,USB Type-C,алюминий,nan,1.48 кг
nan,57 999 ₽,12 мес.,nan,Lenovo IdeaPad 3 15ITL6,без ОС,nan,4,Intel Core i7-1165G7,nan,nan,2.8 ГГц,nan,Intel Iris Xe Graphics,2 ГБ,"15.6""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
"['62 999 ₽', '']",69 999,12 мес.,nan,ASUS Vivobook Pro 14 OLED K3400PA-KM014W,Windows 11 Home Single Language,nan,4,Intel Core i5-11300H,nan,nan,3.1 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,90 Гц,512 ГБ,8 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,1.4 кг
"['76 499 ₽', '']",84 999,12 мес.,nan,ASUS VivoBook 15 K513EA-L1897W,Windows 11 Home Single Language,nan,4,Intel Core i7-1165G7,nan,nan,2.8 ГГц,nan,Intel Iris Xe Graphics,nan,"15.6""",nan,60 Гц,512 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
nan,35 999 ₽,12 мес.,nan,Acer Spin 1 SP114-31-C1SJ,Windows 10 Home Single Language,nan,2,Intel Celeron N4500,nan,nan,1.1 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,256 ГБ,4 ГБ,LPDDR4,HDMI,пластик,nan,1.5 кг
nan,65 999 ₽,12 мес.,nan,Lenovo IdeaPad 5 Pro 14ITL6,без ОС,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,"HDMI, USB Type-C",алюминий,nan,1.38 кг
"['45 499 ₽', '']",53 499,12 мес.,nan,MSI Modern 15 B12M-210RU,Windows 11 Home Single Language,nan,10,Intel Core i5-1235U,nan,nan,nan,nan,Intel Iris Xe Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,79 999 ₽,12 мес.,nan,Acer Nitro 5 AN515-56-57LL,без ОС,nan,4,Intel Core i5-11300H,nan,nan,3.1 ГГц,nan,Intel UHD Graphics,4 ГБ,"15.6""",nan,144 Гц,512 ГБ,8 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,2.3 кг
nan,42 999 ₽,12 мес.,nan,Lenovo IdeaPad 3 15IIL05,Windows 11 Home Single Language,nan,2,Intel Core i3-1005G1,nan,nan,1.2 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.85 кг
"['62 999 ₽', '']",69 999,12 мес.,nan,ASUS Vivobook Pro 14 OLED K3400PA-KM017W,Windows 11 Home Single Language,nan,4,Intel Core i5-11300H,nan,nan,3.1 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,90 Гц,512 ГБ,8 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,1.4 кг
"['89 999 ₽', '']",103 999,12 мес.,nan,HUAWEI MateBook 14S HKD-W76,Windows 10 Home Single Language,nan,4,Intel Core i7-11370H,nan,nan,3.3 ГГц,nan,Intel Iris Xe Graphics,nan,"14.2""",nan,90 Гц,1000 ГБ,16 ГБ,LPDDR4x,HDMI,алюминий,nan,1.43 кг
nan,42 999 ₽,12 мес.,nan,HP Laptop 15s-eq1427ur,Windows 11 Home Single Language,nan,2,AMD Ryzen 3 3250U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.69 кг
nan,47 999 ₽,12 мес.,nan,Acer Aspire 3 A315-56-56XP,без ОС,nan,4,Intel Core i5-1035G1,nan,nan,1 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,512 ГБ,12 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
"['67 999 ₽', '']",79 999,12 мес.,nan,ASUS VivoBook PRO 14 M3401QA-KM133W,Windows 11 Home Single Language,nan,6,AMD Ryzen 5 5600H,nan,nan,3.3 ГГц,nan,AMD Radeon Graphics,nan,"14""",nan,90 Гц,512 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,1.45 кг
nan,29 999 ₽,12 мес.,nan,Lenovo V15 ADA,без ОС,nan,2,AMD Athlon Gold 3150U,nan,nan,2.4 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,128 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.85 кг
"['82 799 ₽', '']",91 999,12 мес.,nan,ASUS ZenBook Flip S13 OLED UX371EA-HL745W,Windows 11 Home Single Language,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"13.3""",nan,60 Гц,512 ГБ,8 ГБ,LPDDR4x,"HDMI, USB Type-C x2",алюминий,nan,1.2 кг
"['85 499 ₽', '']",94 999,12 мес.,nan,MSI Katana GF66 12UE-1060RU,Windows 11 Home Single Language,nan,8,Intel Core i5-12450H,nan,nan,nan,nan,Intel UHD Graphics,6 ГБ,"15.6""",nan,nan,512 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,2.25 кг
nan,49 999 ₽,12 мес.,nan,Acer Extensa EX215-52-37LC,без ОС,nan,2,Intel Core i3-1005G1,nan,nan,1.2 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,512 ГБ,12 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
nan,35 999 ₽,12 мес.,nan,Lenovo IdeaPad V14-ADA,без ОС,nan,2,AMD Ryzen 3 3250U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.6 кг
nan,39 999 ₽,12 мес.,nan,Acer Aspire 3 A315-23-R4B9,без ОС,nan,2,AMD Ryzen 3 3250U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
"['188 599 ₽', '']",204 999,12 мес.,nan,Apple MacBook Pro,macOS,nan,10,Apple M1 Pro,nan,nan,nan,nan,Apple M1 Pro 16-core,nan,"16.2""",nan,120 Гц,512 ГБ,16 ГБ,LPDDR5,"HDMI, USB Type-C x3",алюминий,nan,2.15 кг
nan,39 999 ₽,12 мес.,nan,Lenovo V15 G2 ITL,без ОС,nan,2,Intel Core i3-1115G4,nan,nan,3 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,нет,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,74 999 ₽,12 мес.,nan,ASUS ExpertBook P1 P1512CEA-BQ0390,без ОС,nan,4,Intel Core i7-1165G7,nan,nan,2.8 ГГц,nan,Intel Iris Xe Graphics,nan,"15.6""",nan,60 Гц,512 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
nan,74 999 ₽,12 мес.,nan,HP 255 G8,Windows 10 Pro,nan,8,AMD Ryzen 7 5700U,nan,nan,1.8 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,512 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,1.74 кг
nan,31 999 ₽,12 мес.,nan,Lenovo IdeaPad L340-15API,без ОС,nan,2,AMD Athlon 300U,nan,nan,2.4 ГГц,nan,AMD Radeon Vega 3,nan,"15.6""",nan,60 Гц,128 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,2.2 кг
nan,34 999 ₽,12 мес.,nan,ASUS Laptop 14 F415EA-EB736,без ОС,nan,2,Intel Pentium Gold 7505,nan,nan,2 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.6 кг
"['33 299 ₽', '']",36 999,12 мес.,nan,ASUS Laptop 15 F515JF-BR226,без ОС,nan,2,Intel Pentium 6805,nan,nan,1.1 ГГц,nan,Intel UHD Graphics,2 ГБ,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
"['79 199 ₽', '']",87 999,12 мес.,nan,ASUS ZenBook Flip 13 OLED UX363EA-HP244T,Windows 10 Home Single Language,nan,4,Intel Core i7-1165G7,nan,nan,2.8 ГГц,nan,Intel Iris Xe Graphics,nan,"13.3""",nan,60 Гц,512 ГБ,8 ГБ,LPDDR4x,"HDMI, USB Type-C x2",алюминий,nan,1.3 кг
nan,169 999 ₽,12 мес.,nan,Apple MacBook Pro,macOS,nan,8,Apple M1 Pro,nan,nan,nan,nan,Apple M1 Pro 14-core,nan,"14.2""",nan,120 Гц,512 ГБ,16 ГБ,LPDDR5,"HDMI, USB Type-C x3",алюминий,nan,1.61 кг
"['53 999 ₽', '']",59 999,12 мес.,nan,ASUS VivoBook Slate 13 OLED T3300KA-LQ082W,Windows 11 Home Single Language,nan,4,Intel Pentium Silver N6000,nan,nan,1.1 ГГц,nan,Intel UHD Graphics,nan,"13.3""",nan,60 Гц,нет,4 ГБ,LPDDR4x,USB Type-C x2,пластик,nan,0.78 кг
nan,37 999 ₽,12 мес.,nan,Lenovo IdeaPad 3 15ITL6,Windows 11 Home Single Language,nan,2,Intel Pentium Gold 7505,nan,nan,2 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,33 999 ₽,12 мес.,nan,Lenovo V15 G2 ITL,без ОС,nan,2,Intel Core i3-1115G4,nan,nan,3 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,нет,4 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,89 999 ₽,12 мес.,nan,Lenovo IdeaPad 5 Pro 14ACN6,Windows 11 Home Single Language,nan,6,AMD Ryzen 5 5600U,nan,nan,2.3 ГГц,nan,AMD Radeon Graphics,nan,"14""",nan,90 Гц,1000 ГБ,16 ГБ,DDR4,"HDMI, USB Type-C x2",алюминий,nan,1.38 кг
[''],234 999,12 мес.,nan,Apple MacBook Pro,macOS,nan,10,Apple M1 Pro,nan,nan,nan,nan,Apple M1 Pro 16-core,nan,"16.2""",nan,120 Гц,1024 ГБ,16 ГБ,LPDDR5,"HDMI, USB Type-C x3",алюминий,nan,2.15 кг
nan,77 999 ₽,12 мес.,nan,ASUS TUF Gaming A17 FA706IC-HX006,без ОС,nan,8,AMD Ryzen 7 4800H,nan,nan,2.9 ГГц,nan,AMD Radeon Graphics,4 ГБ,"17.3""",nan,144 Гц,512 ГБ,8 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,2.6 кг
nan,69 999 ₽,12 мес.,nan,Lenovo Yoga Slim 7 13ACN5,Windows 11 Home Single Language,nan,6,AMD Ryzen 5 5600U,nan,nan,2.3 ГГц,nan,AMD Radeon Graphics,nan,"13.3""",nan,60 Гц,256 ГБ,8 ГБ,LPDDR4x,USB Type-C x2,алюминий,nan,1.21 кг
nan,27 999 ₽,12 мес.,nan,HP 250 G8,без ОС,nan,2,Intel Celeron N4020,nan,nan,1.1 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,нет,4 ГБ,DDR4,HDMI,пластик,nan,1.74 кг
nan,32 999 ₽,12 мес.,nan,ASUS Laptop 14 F415EA-EB959,без ОС,nan,2,Intel Pentium Gold 7505,nan,nan,2 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,256 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.6 кг
